rating_id,entity_type,entity_id,rating_code,rating_date,agency,action_type
3561,Instrument,1115,CCC,2019-03-09,Moody’s,Initial
3562,Issuer,390,BBB-,2021-03-12,Moody’s,Review
3563,Issuer,416,BBB+,2019-01-14,Moody’s,Downgrade
3564,Instrument,397,B,2022-12-05,S&P,Initial
3565,Instrument,395,BBB,2020-04-22,Moody’s,Downgrade
3566,Issuer,301,AA-,2023-05-30,Moody’s,Initial
3567,Instrument,57,A,2020-11-29,Fitch,Review
3568,Issuer,1886,C,2023-03-06,Moody’s,Initial
3569,Instrument,1735,CC,2021-02-05,Moody’s,Initial
3570,Instrument,228,BB,2019-03-17,Moody’s,Initial
3571,Instrument,485,C,2020-05-04,S&P,Initial
3572,Issuer,1477,BB,2023-08-18,Fitch,Initial
3573,Instrument,1123,A-,2020-05-21,Fitch,Initial
3574,Instrument,1822,BB-,2020-08-11,Fitch,Downgrade
3575,Issuer,1462,BBB,2023-01-20,Moody’s,Initial
3576,Instrument,368,BBB-,2023-11-17,Moody’s,Review
3577,Instrument,1908,BB,2021-08-14,S&P,Downgrade
3578,Instrument,14,C,2020-06-18,Moody’s,Review
3579,Issuer,451,BB+,2021-05-21,S&P,Review
3580,Instrument,339,A,2021-04-21,S&P,Review
3581,Instrument,1678,ZZZ,2019-09-06,Fitch,Downgrade
3582,Issuer,55,D,2023-06-02,S&P,Downgrade
3583,Issuer,140,C,2020-07-24,Fitch,Initial
3584,Issuer,101,AA+,2023-11-22,S&P,Review
3585,Instrument,1366,A,2021-12-16,S&P,Upgrade
3586,Instrument,252,B-,2023-05-27,S&P,Initial
3587,Instrument,951,A+,2022-11-29,Moody’s,Review
3588,Issuer,172,B+,2022-08-19,Fitch,Downgrade
3589,Instrument,494,B-,2021-07-09,S&P,Upgrade
3590,Instrument,409,C,2022-11-05,S&P,Review
3591,Issuer,444,AA-,2020-02-24,Moody’s,Downgrade
3592,Issuer,1494,C,2023-02-21,Fitch,Downgrade
3593,Instrument,1603,D,2019-12-24,Moody’s,Initial
3594,Issuer,55,B+,2021-08-14,Fitch,Upgrade
3595,Instrument,388,BB,2022-01-13,S&P,Review
3596,Issuer,255,BBB,2021-11-09,Moody’s,Upgrade
3597,Instrument,123,BB,2023-11-04,Fitch,Upgrade
3598,Instrument,121,BB,2021-03-02,Fitch,Downgrade
3599,Issuer,75,AA+,2023-09-22,S&P,Review
3600,Issuer,1827,BBB,2021-05-22,Fitch,Initial
3601,Issuer,252,AA-,2022-03-28,S&P,Downgrade
3602,Issuer,123,AA+,2020-03-11,Fitch,Initial
3603,Issuer,980,CC,2020-03-19,S&P,Upgrade
3604,Instrument,1056,B-,2021-02-04,S&P,Review
3605,Instrument,365,B+,2022-11-13,S&P,Initial
3606,Issuer,567,CC,2021-10-02,Moody’s,Downgrade
3607,Issuer,286,A,2021-04-05,Fitch,Review
3608,Instrument,251,B,2020-04-17,Fitch,Review
3609,Issuer,114,AA,2021-06-21,Fitch,Downgrade
3610,Instrument,478,AAA,2023-06-13,S&P,Upgrade
3611,Instrument,389,AA+,2020-10-09,Moody’s,Downgrade
3612,Instrument,1600,C,2019-06-11,Moody’s,Upgrade
3613,Issuer,65,BBB-,2020-03-09,Moody’s,Upgrade
3614,Issuer,258,AA,2019-05-21,Fitch,Upgrade
3615,Instrument,439,C,2019-10-16,Moody’s,Review
3616,Issuer,1056,AA+,2023-02-10,S&P,Downgrade
3617,Instrument,181,B+,2020-01-17,Fitch,Upgrade
3618,Issuer,52,B+,2022-01-02,Moody’s,Downgrade
3619,Issuer,1100,BB+,2027-02-07,S&P,Downgrade
3620,Instrument,473,C,2022-08-10,Moody’s,Upgrade
3621,Issuer,368,AA,2019-02-02,Moody’s,Review
3622,Instrument,1215,B-,2027-02-07,Fitch,Review
3623,Instrument,300,A+,2019-08-23,S&P,Initial
3624,Issuer,1797,D,2021-05-01,Fitch,Initial
3625,Issuer,1562,C,2020-05-17,Moody’s,Downgrade
3626,Instrument,158,CCC,2022-07-22,S&P,Initial
3627,Issuer,256,AA+,2023-10-18,S&P,Upgrade
3628,Instrument,28,AA,2023-11-19,Moody’s,Upgrade
3629,Issuer,155,BB+,2020-10-24,Moody’s,Downgrade
3630,Issuer,92,AA-,2023-08-28,S&P,Upgrade
3631,Instrument,1276,A,2019-10-23,Fitch,Review
3632,Instrument,429,AA,2023-03-18,Moody’s,Review
3633,Instrument,198,BB-,2019-05-08,Fitch,Upgrade
3634,Instrument,26,AA+,2021-05-04,S&P,Review
3635,Issuer,296,BB,2019-08-10,Moody’s,Review
3636,Instrument,133,AA,2023-02-24,S&P,Initial
3637,Issuer,325,AA-,2021-09-25,Moody’s,Downgrade
3638,Issuer,22,D,2020-11-22,Moody’s,Upgrade
3639,Issuer,1955,BB+,2020-07-06,S&P,Review
3640,Issuer,891,BB-,2021-01-06,Fitch,Initial
3641,Issuer,1926,D,2023-06-27,S&P,Upgrade
3642,Instrument,1801,BB+,2022-02-04,S&P,Downgrade
3643,Issuer,1489,B-,2022-01-28,S&P,Initial
3644,Instrument,412,BBB-,2022-04-28,S&P,Review
3645,Issuer,1767,AA-,2022-08-10,Fitch,Initial
3646,Instrument,299,D,2020-07-07,Fitch,Initial
3647,Instrument,4,AA,2020-03-19,Fitch,Upgrade
3648,Instrument,1191,A-,2022-04-03,S&P,Upgrade
3649,Issuer,79,AAA,2019-09-05,S&P,Initial
3650,Issuer,456,AA+,2027-02-07,S&P,Upgrade
3651,Instrument,258,CCC,2021-12-02,Moody’s,Downgrade
3652,Instrument,1114,AA,2022-11-16,Fitch,Review
3653,Instrument,410,D,2019-09-13,S&P,Downgrade
3654,Instrument,670,ZZZ,2019-07-28,Moody’s,Upgrade
3655,Instrument,1182,AA-,2020-10-03,S&P,Review
3656,Issuer,53,AA-,2019-07-21,S&P,Initial
3657,Instrument,446,AA-,2021-01-05,Moody’s,Review
3658,Issuer,279,BBB,2023-01-04,S&P,Review
3659,Issuer,1796,BBB,2021-03-19,S&P,Downgrade
3660,Instrument,1290,BBB+,2023-05-18,S&P,Initial
3661,Issuer,480,BBB,2019-11-22,S&P,Downgrade
3662,Instrument,1667,B,2021-08-28,Moody’s,Initial
3663,Instrument,1268,A-,2022-08-27,Fitch,Downgrade
3664,Instrument,1864,B-,2020-09-11,S&P,Downgrade
3665,Instrument,154,AA+,2021-07-08,Fitch,Upgrade
3666,Issuer,1727,AA+,2019-02-11,S&P,Review
3667,Issuer,759,AA,2019-02-08,Fitch,Downgrade
3668,Issuer,237,A+,2020-12-06,Moody’s,Review
3669,Instrument,454,AA,2021-06-13,Fitch,Review
3670,Issuer,433,B+,2023-03-22,Fitch,Review
3671,Instrument,450,CC,2022-09-08,S&P,Review
3672,Issuer,1328,A-,2022-10-05,Fitch,Review
3673,Instrument,874,CCC,2019-02-13,Moody’s,Initial
3674,Instrument,449,BBB+,2020-12-22,Moody’s,Review
3675,Issuer,1234,BB,2022-03-31,S&P,Initial
3676,Issuer,1397,ZZZ,2022-04-29,S&P,Initial
3677,Issuer,160,B,2023-01-14,S&P,Upgrade
3678,Issuer,1751,AAA,2021-10-12,Moody’s,Upgrade
3679,Issuer,1130,BBB-,2022-03-05,Moody’s,Downgrade
3680,Issuer,935,BB-,2021-10-30,Moody’s,Downgrade
3681,Issuer,487,CC,2019-01-24,Moody’s,Upgrade
3682,Issuer,1686,BBB,2022-02-05,Moody’s,Upgrade
3683,Instrument,334,BB,2022-04-08,Moody’s,Upgrade
3684,Issuer,434,A-,2022-12-20,S&P,Upgrade
3685,Issuer,50,C,2021-04-26,S&P,Upgrade
3686,Issuer,1442,AA-,2019-02-23,Fitch,Downgrade
3687,Instrument,55,BBB+,2023-10-29,Moody’s,Review
3688,Instrument,1504,D,2019-01-21,Moody’s,Initial
3689,Instrument,122,B-,2019-10-19,S&P,Review
3690,Instrument,444,B-,2023-09-24,Fitch,Downgrade
3691,Issuer,407,A,2020-03-19,Fitch,Initial
3692,Issuer,904,AA,2023-06-11,Fitch,Review
3693,Instrument,630,B,2023-02-28,Fitch,Upgrade
3694,Issuer,246,AA,2019-11-27,Moody’s,Upgrade
3695,Instrument,439,B-,2023-07-31,S&P,Initial
3696,Issuer,431,A-,2020-05-03,S&P,Initial
3697,Instrument,124,AA+,2023-07-31,Moody’s,Upgrade
3698,Instrument,54,AAA,2020-04-26,Fitch,Initial
3699,Issuer,214,ZZZ,2022-01-25,Moody’s,Initial
3700,Issuer,265,AA,2021-10-22,S&P,Upgrade
3701,Issuer,49,CC,2019-06-28,Moody’s,Initial
3702,Issuer,1992,B+,2019-05-09,Moody’s,Downgrade
3703,Instrument,1296,A-,2020-01-12,S&P,Upgrade
3704,Instrument,1750,AAA,2027-02-07,Fitch,Review
3705,Issuer,330,BBB-,2022-09-22,Moody’s,Upgrade
3706,Issuer,629,BBB-,2019-09-23,S&P,Initial
3707,Instrument,446,AA+,2023-07-07,S&P,Upgrade
3708,Instrument,7,BBB-,2019-08-15,S&P,Initial
3709,Issuer,171,B,2022-03-15,Moody’s,Review
3710,Issuer,1557,A+,2022-11-03,Fitch,Review
3711,Issuer,732,B+,2023-03-27,Fitch,Downgrade
3712,Issuer,1002,BB-,2023-06-16,S&P,Downgrade
3713,Instrument,244,B,2021-01-29,S&P,Review
3714,Instrument,40,A+,2023-06-06,S&P,Initial
3715,Issuer,1318,A,2019-03-27,Moody’s,Downgrade
3716,Issuer,185,AA-,2022-04-17,Moody’s,Upgrade
3717,Instrument,840,CCC,2023-07-14,S&P,Downgrade
3718,Issuer,276,CC,2022-11-05,S&P,Downgrade
3719,Instrument,888888,AA+,2020-05-22,Fitch,Initial
3720,Instrument,1649,BB+,2021-11-10,Moody’s,Review
3721,Issuer,1105,BB+,2020-05-03,Fitch,Downgrade
3722,Issuer,462,BBB,2023-08-22,Moody’s,Review
3723,Issuer,918,AA,2022-10-12,Fitch,Upgrade
3724,Instrument,211,BBB+,2021-11-23,Moody’s,Downgrade
3725,Instrument,28,B,2022-07-24,S&P,Upgrade
3726,Issuer,337,ZZZ,2020-01-16,S&P,Upgrade
3727,Instrument,714,BB+,2023-03-28,S&P,Upgrade
3728,Instrument,389,AA+,2021-07-10,Fitch,Downgrade
3729,Instrument,496,CCC,2023-11-27,Fitch,Review
3730,Issuer,1637,AA-,2023-04-11,S&P,Initial
3731,Instrument,1391,AAA,2020-07-21,S&P,Upgrade
3732,Instrument,140,AA-,2023-05-22,S&P,Upgrade
3733,Instrument,228,BB,2022-10-01,Moody’s,Initial
3734,Instrument,455,AAA,2022-11-22,Moody’s,Downgrade
3735,Instrument,268,B+,2020-06-10,Moody’s,Review
3736,Instrument,150,BBB-,2023-08-14,Moody’s,Initial
3737,Instrument,849,B-,2019-06-18,S&P,Initial
3738,Issuer,955,AAA,2020-04-17,S&P,Review
3739,Instrument,25,BBB-,2022-09-12,Moody’s,Review
3740,Issuer,69,BBB-,2027-02-07,Moody’s,Downgrade
3741,Instrument,526,D,2023-07-20,Fitch,Initial
3742,Issuer,117,BBB,2023-06-23,S&P,Initial
3743,Instrument,305,CCC,2022-04-23,Fitch,Review
3744,Instrument,294,A,2020-08-03,Moody’s,Initial
3745,Instrument,249,AA-,2022-10-24,S&P,Initial
3746,Issuer,1573,BBB-,2020-05-16,S&P,Review
3747,Issuer,1889,ZZZ,2022-11-12,Moody’s,Upgrade
3748,Issuer,256,A,2021-08-07,Moody’s,Initial
3749,Instrument,126,BBB,2020-05-10,Moody’s,Upgrade
3750,Issuer,317,BB,2021-02-19,Fitch,Downgrade
3751,Instrument,417,BB+,2020-03-06,Moody’s,Review
3752,Instrument,333,A+,2020-02-25,S&P,Initial
3753,Instrument,327,AA,2019-08-21,Fitch,Initial
3754,Issuer,6,B-,2019-07-29,S&P,Downgrade
3755,Issuer,17,BB,2023-11-20,S&P,Review
3756,Issuer,634,BBB,2019-12-02,Fitch,Downgrade
3757,Instrument,1938,BBB+,2023-03-13,Moody’s,Review
3758,Instrument,648,B+,2019-09-03,S&P,Downgrade
3759,Issuer,641,D,2022-03-15,Fitch,Upgrade
3760,Instrument,847,AA,2021-12-29,Moody’s,Upgrade
3761,Instrument,391,BB+,2022-01-01,S&P,Downgrade
3762,Issuer,1280,BB,2019-05-03,Fitch,Initial
3763,Instrument,1189,BBB-,2019-03-06,S&P,Review
3764,Issuer,285,BB,2022-04-29,S&P,Upgrade
3765,Issuer,1944,BB+,2023-11-29,Fitch,Review
3766,Issuer,475,B-,2020-10-09,S&P,Downgrade
3767,Issuer,1808,B,2023-07-14,S&P,Upgrade
3768,Instrument,1685,BBB-,2019-09-27,Moody’s,Review
3769,Instrument,970,B-,2021-09-27,Moody’s,Upgrade
3770,Instrument,561,C,2021-03-10,Moody’s,Review
3771,Issuer,145,AA+,2019-04-10,Moody’s,Initial
3772,Instrument,1790,CCC,2019-10-05,Moody’s,Upgrade
3773,Instrument,380,B,2021-01-15,Moody’s,Review
3774,Instrument,117,CC,2027-02-07,Fitch,Upgrade
3775,Instrument,52,A+,2019-09-06,S&P,Upgrade
3776,Issuer,441,BB,2020-06-02,Moody’s,Review
3777,Instrument,387,B+,2019-05-04,Fitch,Review
3778,Issuer,1523,BBB,2021-08-17,S&P,Downgrade
3779,Issuer,70,BB,2022-09-30,S&P,Downgrade
3780,Instrument,352,BB-,2023-05-04,S&P,Review
3781,Issuer,333,BBB+,2023-03-16,Fitch,Upgrade
3782,Issuer,1224,CCC,2021-12-23,Moody’s,Upgrade
3783,Issuer,294,BB,2019-11-15,Fitch,Review
3784,Instrument,436,B-,2022-04-26,Moody’s,Downgrade
3785,Instrument,409,BBB-,2022-05-23,Fitch,Upgrade
3786,Instrument,1502,CCC,2023-11-29,S&P,Review
3787,Instrument,1487,AA-,2021-10-06,Fitch,Upgrade
3788,Issuer,55,CCC,2020-04-13,S&P,Review
3789,Instrument,331,A-,2022-05-13,S&P,Downgrade
3790,Issuer,53,B,2021-04-16,Moody’s,Initial
3791,Instrument,570,BB-,2020-11-19,Fitch,Upgrade
3792,Issuer,283,BB-,2020-04-18,Fitch,Initial
3793,Issuer,718,AAA,2019-10-06,Fitch,Review
3794,Issuer,397,BBB-,2022-10-22,Fitch,Upgrade
3795,Instrument,485,CCC,2023-01-10,S&P,Downgrade
3796,Instrument,407,BBB,2020-01-09,S&P,Review
3797,Instrument,445,BBB+,2023-08-07,Fitch,Downgrade
3798,Issuer,273,B,2021-12-01,S&P,Downgrade
3799,Issuer,491,BB,2019-09-03,S&P,Initial
3800,Issuer,251,B,2023-03-30,S&P,Initial
3801,Instrument,322,BBB,2022-11-28,Fitch,Downgrade
3802,Instrument,1898,BB+,2020-03-19,Moody’s,Initial
3803,Instrument,976,BBB+,2019-08-17,S&P,Upgrade
3804,Issuer,291,CC,2020-02-03,S&P,Downgrade
3805,Issuer,415,C,2021-01-10,S&P,Downgrade
3806,Issuer,957,B,2023-10-07,S&P,Initial
3807,Issuer,395,ZZZ,2019-06-25,Fitch,Upgrade
3808,Instrument,393,A,2022-11-02,Fitch,Downgrade
3809,Instrument,888888,AAA,2021-12-12,S&P,Downgrade
3810,Issuer,31,ZZZ,2019-11-05,S&P,Initial
3811,Instrument,81,AA-,2021-12-05,Fitch,Upgrade
3812,Instrument,306,BB+,2022-03-13,Moody’s,Initial
3813,Issuer,39,BB+,2023-07-19,Fitch,Downgrade
3814,Instrument,888888,B,2023-06-06,Fitch,Initial
3815,Issuer,8,CC,2021-12-12,Fitch,Initial
3816,Instrument,1815,ZZZ,2020-08-02,S&P,Downgrade
3817,Instrument,489,BBB,2019-09-07,S&P,Initial
3818,Issuer,321,CC,2021-05-16,Moody’s,Upgrade
3819,Instrument,350,CC,2020-11-23,S&P,Upgrade
3820,Issuer,23,BBB-,2022-06-20,Moody’s,Review
3821,Issuer,319,BBB-,2022-10-18,Moody’s,Review
3822,Instrument,220,BB+,2019-08-02,Fitch,Initial
3823,Instrument,276,AA+,2020-09-23,S&P,Upgrade
3824,Instrument,1397,BBB,2021-04-01,S&P,Initial
3825,Instrument,535,A-,2020-08-28,Fitch,Review
3826,Instrument,402,BB-,2021-07-08,Moody’s,Initial
3827,Instrument,1391,CC,2022-10-08,Fitch,Downgrade
3828,Instrument,915,BBB,2022-06-24,S&P,Initial
3829,Issuer,416,B+,2021-07-26,Fitch,Review
3830,Instrument,47,CCC,2021-07-05,Fitch,Review
3831,Instrument,1829,ZZZ,2020-03-19,Moody’s,Downgrade
3832,Issuer,82,BBB,2022-03-23,S&P,Initial
3833,Instrument,730,D,2021-12-04,S&P,Upgrade
3834,Issuer,899,CC,2019-01-30,Moody’s,Downgrade
3835,Issuer,248,C,2020-02-16,Moody’s,Upgrade
3836,Issuer,1717,B,2021-02-03,Moody’s,Review
3837,Instrument,1849,C,2019-10-13,S&P,Review
3838,Issuer,107,BB+,2023-05-09,Moody’s,Initial
3839,Issuer,457,B-,2020-01-14,S&P,Review
3840,Issuer,283,BB+,2021-07-26,Fitch,Upgrade
3841,Issuer,73,BBB-,2020-01-07,Moody’s,Downgrade
3842,Instrument,298,CC,2023-05-26,Fitch,Initial
3843,Instrument,1662,CC,2020-03-11,Moody’s,Initial
3844,Issuer,462,BBB,2019-05-30,S&P,Downgrade
3845,Instrument,257,C,2021-11-21,Moody’s,Downgrade
3846,Instrument,1392,D,2023-10-26,Moody’s,Downgrade
3847,Issuer,1641,AA+,2021-05-22,S&P,Initial
3848,Instrument,194,AA-,2023-08-31,Moody’s,Review
3849,Issuer,65,AA+,2023-05-25,Moody’s,Initial
3850,Instrument,1827,BBB-,2020-02-08,Moody’s,Downgrade
3851,Issuer,1305,BB-,2020-05-03,Fitch,Downgrade
3852,Instrument,41,BB,2021-09-05,Fitch,Downgrade
3853,Instrument,1514,BB+,2020-06-06,Moody’s,Downgrade
3854,Instrument,77,BBB-,2023-04-07,Fitch,Downgrade
3855,Instrument,88,B-,2021-11-02,Moody’s,Review
3856,Issuer,372,D,2021-10-27,Fitch,Downgrade
3857,Issuer,363,BBB,2022-11-06,Fitch,Review
3858,Issuer,280,A-,2023-01-01,S&P,Review
3859,Issuer,403,AAA,2019-01-30,Moody’s,Initial
3860,Issuer,284,AAA,2020-08-15,Fitch,Upgrade
3861,Instrument,720,B+,2021-07-17,Moody’s,Initial
3862,Instrument,1366,BBB,2019-08-15,Fitch,Downgrade
3863,Instrument,152,BB+,2021-05-05,Fitch,Review
3864,Issuer,824,BBB-,2021-01-28,Moody’s,Downgrade
3865,Instrument,1678,B,2023-03-20,Moody’s,Upgrade
3866,Instrument,789,BB-,2023-10-30,Moody’s,Downgrade
3867,Instrument,181,A+,2019-01-18,Fitch,Upgrade
3868,Issuer,637,BB+,2020-10-18,S&P,Initial
3869,Instrument,148,C,2022-06-30,Fitch,Downgrade
3870,Issuer,1027,B-,2019-10-22,Moody’s,Upgrade
3871,Instrument,291,A,2019-01-11,Moody’s,Initial
3872,Instrument,849,D,2019-12-15,Fitch,Downgrade
3873,Issuer,885,BBB,2019-03-13,S&P,Downgrade
3874,Instrument,213,B+,2020-02-19,Fitch,Initial
3875,Issuer,444,AA,2020-06-10,S&P,Initial
3876,Issuer,357,A-,2022-03-06,S&P,Review
3877,Issuer,223,AA-,2023-06-29,Fitch,Upgrade
3878,Issuer,129,CCC,2021-12-25,Moody’s,Upgrade
3879,Instrument,69,BBB-,2020-12-29,S&P,Downgrade
3880,Issuer,142,A-,2021-04-23,Fitch,Downgrade
3881,Instrument,363,CCC,2020-03-08,Moody’s,Initial
3882,Instrument,1802,CC,2020-02-14,Fitch,Downgrade
3883,Issuer,673,BB,2021-03-24,Moody’s,Downgrade
3884,Issuer,417,CC,2022-12-29,Fitch,Upgrade
3885,Instrument,140,B,2022-08-31,Fitch,Review
3886,Instrument,793,AA+,2022-11-19,S&P,Initial
3887,Instrument,441,B+,2022-05-19,Moody’s,Downgrade
3888,Instrument,345,C,2020-02-06,Moody’s,Upgrade
3889,Issuer,441,BB,2023-09-10,S&P,Downgrade
3890,Instrument,247,C,2023-01-28,Fitch,Initial
3891,Issuer,9,A+,2022-09-03,Moody’s,Initial
3892,Issuer,1271,BB+,2023-10-20,Fitch,Review
3893,Issuer,490,B,2019-11-22,S&P,Review
3894,Issuer,1642,ZZZ,2022-07-28,S&P,Initial
3895,Instrument,1498,BB-,2019-12-18,Moody’s,Upgrade
3896,Instrument,309,AA+,2019-07-12,Moody’s,Upgrade
3897,Instrument,324,BBB+,2022-05-17,S&P,Upgrade
3898,Issuer,590,A-,2023-02-07,S&P,Downgrade
3899,Issuer,345,CC,2019-07-07,Moody’s,Initial
3900,Issuer,254,BB+,2020-10-03,Fitch,Upgrade
3901,Issuer,1831,A,2019-05-06,S&P,Upgrade
3902,Instrument,486,BB,2019-04-11,Moody’s,Upgrade
3903,Instrument,489,D,2020-03-10,Fitch,Review
3904,Issuer,1751,C,2022-08-03,Fitch,Downgrade
3905,Issuer,139,AAA,2020-09-11,S&P,Initial
3906,Issuer,25,B,2021-09-18,S&P,Review
3907,Issuer,1439,BBB+,2019-09-22,Moody’s,Downgrade
3908,Issuer,182,BB+,2020-06-10,Moody’s,Downgrade
3909,Issuer,228,BB,2021-09-01,S&P,Upgrade
3910,Instrument,475,AA-,2020-08-13,Moody’s,Initial
3911,Issuer,833,ZZZ,2019-08-05,Moody’s,Review
3912,Issuer,1182,A+,2022-05-28,Moody’s,Review
3913,Instrument,1705,A+,2019-05-22,Moody’s,Initial
3914,Issuer,131,BBB+,2022-07-27,S&P,Initial
3915,Instrument,317,CC,2022-06-09,Fitch,Upgrade
3916,Issuer,1664,B,2021-08-27,S&P,Review
3917,Issuer,1235,D,2023-11-06,S&P,Review
3918,Instrument,1411,D,2019-08-13,S&P,Downgrade
3919,Instrument,1162,BB,2020-10-07,Moody’s,Initial
3920,Instrument,173,AA,2021-05-13,Fitch,Review
3921,Issuer,475,BB-,2023-10-20,Fitch,Upgrade
3922,Issuer,368,BBB,2023-09-05,Moody’s,Review
3923,Instrument,111,BB-,2020-06-30,Moody’s,Upgrade
3924,Issuer,1534,C,2023-07-14,Moody’s,Initial
3925,Instrument,354,AAA,2022-07-17,S&P,Downgrade
3926,Issuer,888888,ZZZ,2021-03-26,Fitch,Review
3927,Instrument,261,AA+,2023-10-02,Fitch,Downgrade
3928,Instrument,218,AA+,2022-05-17,S&P,Review
3929,Instrument,8,AA+,2022-04-19,S&P,Initial
3930,Instrument,500,ZZZ,2020-12-01,Fitch,Downgrade
3931,Instrument,1812,BB+,2020-08-03,Moody’s,Upgrade
3932,Instrument,85,CC,2022-09-09,Moody’s,Downgrade
3933,Issuer,141,B+,2022-07-30,S&P,Review
3934,Issuer,1680,BB-,2020-12-25,Fitch,Downgrade
3935,Instrument,1580,AA,2020-11-15,Moody’s,Downgrade
3936,Issuer,239,BB+,2021-10-10,S&P,Upgrade
3937,Issuer,1055,BB,2019-08-10,Fitch,Downgrade
3938,Instrument,792,BB,2022-12-12,Fitch,Upgrade
3939,Instrument,211,AAA,2019-03-27,Fitch,Review
3940,Issuer,162,A+,2020-01-09,Fitch,Downgrade
3941,Instrument,1306,A+,2019-06-30,S&P,Review
3942,Issuer,888888,BB+,2019-07-09,Fitch,Upgrade
3943,Instrument,470,C,2022-07-22,Moody’s,Review
3944,Instrument,471,B-,2021-03-23,Moody’s,Initial
3945,Instrument,74,B+,2020-09-20,S&P,Initial
3946,Issuer,967,AA+,2022-01-21,S&P,Review
3947,Instrument,303,CC,2019-10-20,S&P,Initial
3948,Issuer,388,A+,2020-09-29,Fitch,Review
3949,Issuer,327,BB,2019-03-09,S&P,Upgrade
3950,Instrument,1141,BBB,2019-02-22,Moody’s,Downgrade
3951,Instrument,28,CC,2021-08-16,Fitch,Review
3952,Instrument,826,B,2022-11-08,Fitch,Initial
3953,Issuer,898,CCC,2019-11-16,Moody’s,Upgrade
3954,Instrument,201,BB-,2022-05-29,Moody’s,Review
3955,Instrument,1679,AAA,2022-10-24,Fitch,Upgrade
3956,Issuer,1036,A,2023-12-05,Fitch,Upgrade
3957,Issuer,687,C,2020-01-06,Moody’s,Downgrade
3958,Issuer,1624,A,2021-02-11,Moody’s,Review
3959,Issuer,1594,A+,2020-11-01,Moody’s,Review
3960,Instrument,485,BBB-,2023-01-10,Moody’s,Review
3961,Instrument,1491,BBB,2021-08-15,S&P,Review
3962,Issuer,129,B+,2021-05-02,Moody’s,Initial
3963,Issuer,480,ZZZ,2022-05-12,Fitch,Downgrade
3964,Issuer,776,CCC,2021-03-21,S&P,Downgrade
3965,Instrument,1262,A,2020-07-10,Moody’s,Upgrade
3966,Issuer,1394,D,2021-01-07,S&P,Downgrade
3967,Instrument,45,BBB+,2022-09-28,Moody’s,Upgrade
3968,Issuer,1997,CC,2020-04-11,Fitch,Review
3969,Issuer,1116,AAA,2019-09-06,Moody’s,Review
3970,Instrument,300,ZZZ,2023-07-06,S&P,Review
3971,Instrument,1234,BBB+,2022-07-17,Fitch,Initial
3972,Issuer,1796,A,2019-11-24,S&P,Initial
3973,Instrument,257,BB,2020-01-05,S&P,Initial
3974,Issuer,51,BB,2019-11-08,S&P,Initial
3975,Issuer,423,BB-,2022-07-28,Fitch,Review
3976,Issuer,3,C,2022-02-07,S&P,Initial
3977,Issuer,94,BBB+,2019-09-08,Fitch,Downgrade
3978,Instrument,427,AA-,2020-01-10,Fitch,Upgrade
3979,Issuer,1943,BBB+,2019-07-20,Fitch,Downgrade
3980,Instrument,817,C,2022-11-29,Fitch,Initial
3981,Issuer,1414,AA-,2022-09-05,Fitch,Initial
3982,Instrument,176,A-,2023-08-09,S&P,Upgrade
3983,Instrument,527,A-,2023-05-25,Fitch,Downgrade
3984,Issuer,38,BB+,2027-02-07,Fitch,Downgrade
3985,Instrument,60,AA-,2027-02-07,Fitch,Initial
3986,Instrument,248,A+,2021-12-27,S&P,Initial
3987,Instrument,320,BBB+,2022-09-07,Fitch,Initial
3988,Issuer,366,C,2022-08-06,S&P,Review
3989,Issuer,195,AAA,2019-02-21,Moody’s,Review
3990,Issuer,39,CC,2020-04-23,S&P,Upgrade
3991,Issuer,788,A,2021-01-09,S&P,Initial
3992,Issuer,58,AA-,2021-06-13,Moody’s,Upgrade
3993,Instrument,888888,ZZZ,2019-12-09,Moody’s,Downgrade
3994,Issuer,388,AA,2021-04-01,Moody’s,Initial
3995,Issuer,1891,B,2023-06-16,Fitch,Downgrade
3996,Issuer,15,A,2020-10-17,S&P,Upgrade
3997,Issuer,1792,BBB,2023-03-25,S&P,Downgrade
3998,Instrument,9,A,2019-12-17,S&P,Upgrade
3999,Issuer,414,BB+,2020-03-03,Fitch,Initial
4000,Instrument,25,BB,2023-06-10,S&P,Initial
4001,Instrument,125,BB+,2019-02-26,Moody’s,Upgrade
4002,Instrument,133,CCC,2020-10-17,S&P,Upgrade
4003,Instrument,915,AA+,2020-04-21,Moody’s,Upgrade
4004,Instrument,252,AA+,2023-02-11,S&P,Review
4005,Issuer,805,BBB,2027-02-07,Moody’s,Initial
4006,Instrument,476,BB+,2020-11-02,Fitch,Initial
4007,Issuer,84,B,2019-12-09,Moody’s,Downgrade
4008,Issuer,282,CC,2020-01-19,Fitch,Initial
4009,Issuer,1121,BBB+,2019-09-25,S&P,Upgrade
4010,Issuer,81,AA,2023-08-20,S&P,Upgrade
4011,Issuer,101,BB-,2021-12-29,S&P,Initial
4012,Issuer,92,BBB-,2019-03-26,Moody’s,Upgrade
4013,Issuer,241,BBB,2023-10-19,Moody’s,Initial
4014,Issuer,343,BB-,2020-07-10,Fitch,Upgrade
4015,Instrument,1869,CCC,2022-02-12,Moody’s,Review
4016,Issuer,490,BBB,2023-08-26,S&P,Downgrade
4017,Issuer,153,CC,2022-11-03,S&P,Review
4018,Issuer,1872,AA-,2019-07-24,Moody’s,Upgrade
